symbol,exchange,datetime,open,high,low,close,volume,turnover,open_interest
MHImain,HKFE,2024-08-02 08:00:00,17000.0,17078.0,16897.0,16978.0,37920.0,644047322.0,0.0
MHImain,HKFE,2024-08-02 12:00:00,16979.0,17002.0,16878.0,16917.0,16033.0,271370030.0,0.0
MHImain,HKFE,2024-08-02 16:00:00,16915.0,16979.0,16896.0,16958.0,10325.0,174928010.0,0.0
MHImain,HKFE,2024-08-02 20:00:00,16958.0,17024.0,16823.0,16842.0,11832.0,200146015.0,0.0
MHImain,HKFE,2024-08-03 00:00:00,16843.0,16920.0,16833.0,16895.0,4929.0,83217683.0,0.0
MHImain,HKFE,2024-08-05 08:00:00,16700.0,16957.0,16584.0,16881.0,49011.0,823251717.0,0.0
MHImain,HKFE,2024-08-05 12:00:00,16881.0,16939.0,16436.0,16583.0,40635.0,676532765.0,0.0
MHImain,HKFE,2024-08-05 16:00:00,16582.0,16796.0,16575.0,16688.0,16852.0,281160460.0,0.0
MHImain,HKFE,2024-08-05 20:00:00,16690.0,16794.0,16510.0,16787.0,19326.0,321638932.0,0.0
MHImain,HKFE,2024-08-06 00:00:00,16788.0,16843.0,16772.0,16780.0,5232.0,87918599.0,0.0
MHImain,HKFE,2024-08-06 08:00:00,16848.0,16935.0,16688.0,16700.0,38178.0,641795445.0,0.0
MHImain,HKFE,2024-08-06 12:00:00,16700.0,16812.0,16620.0,16704.0,23099.0,385641598.0,0.0
MHImain,HKFE,2024-08-06 16:00:00,16703.0,16718.0,16529.0,16603.0,11783.0,195932772.0,0.0
MHImain,HKFE,2024-08-06 20:00:00,16600.0,16675.0,16501.0,16645.0,12286.0,203637337.0,0.0
MHImain,HKFE,2024-08-07 00:00:00,16645.0,16728.0,16626.0,16707.0,4115.0,68632277.0,0.0
MHImain,HKFE,2024-08-07 08:00:00,16655.0,16910.0,16635.0,16831.0,39871.0,670265414.0,0.0
MHImain,HKFE,2024-08-07 12:00:00,16830.0,17004.0,16799.0,16863.0,24613.0,416103914.0,0.0
MHImain,HKFE,2024-08-07 16:00:00,16864.0,16980.0,16796.0,16975.0,10903.0,183984582.0,0.0
MHImain,HKFE,2024-08-07 20:00:00,16975.0,16994.0,16856.0,16879.0,9692.0,164040773.0,0.0
MHImain,HKFE,2024-08-08 00:00:00,16882.0,16897.0,16711.0,16738.0,5456.0,91728538.0,0.0
MHImain,HKFE,2024-08-08 08:00:00,16768.0,17025.0,16649.0,17025.0,45021.0,756298182.0,0.0
MHImain,HKFE,2024-08-08 12:00:00,17026.0,17034.0,16859.0,16928.0,26097.0,442537637.0,0.0
MHImain,HKFE,2024-08-08 16:00:00,16929.0,16935.0,16836.0,16929.0,10567.0,178412396.0,0.0
